Plazas;Establecimiento;Tipo;Direccion;Numero;CodigoPostal;Coordenada_X;Coordenada_Y;Altitud;Municipio;basura
30;PRINCIPES, LOS;BAR;VIERA Y CLAVIJO, 84 ;0;38410;0;0;0;LOS REALEJOS;
60;PRISAS;CAFETERIA;HERACLIO SANCHEZ, 6 ;0;38023;3.369.390.106.201.170;-1.174.035.415.649.410;0;LA LAGUNA;
0;PROA, LA;BAR;AVDA. ESPAÑA, S/N. (C.C. TERRANOVA, L-513);0;38670;0;0;0;ADEJE;
36;PROFUMO DI PIZZA;RESTAURANTE;C/LONDRES (C.C. FAÑABE, L-124);0;38670;0;0;0;ADEJE;
0;PRIX, EL;BAR;EL PRIS ;0;38000;2.850.909.996.032.710;-1.642.017.936.706.540;0;TACORONTE;
0;PROCOPIO LUIS;BAR;CUEVA DEL VIENTO (BCO. DOS CAMINOS) ;0;38000;2.834.666.633.605.950;-1.672.222.137.451.170;0;ICOD DE LOS VINOS;
8;PROSPERO;BAR;EUSTAQUIO FIGUEROA, 7 ;0;38500;0;0;0;GÜIMAR;
0;PROPOLIS;BAR;GENERAL ICOD EL ALTO, 88 CTRA. ;0;38410;0;0;0;LOS REALEJOS;
32;PROVENZAL ;RESTAURANTE;IRIARTE, 60 ;0;38400;0;0;0;PUERTO DE LA CRUZ;
64;PROVENZA, LA ;RESTAURANTE;JUAN XXIII, 27 ;0;38650;28.471.423;-1.627.897;10;ARONA;
0;PROYECTOR, EL;BAR;C/. EL DRAGO, 2 (C.C. HLS, L-2E);0;38660;39.977.298.736.572.200;-7.533.350.372.314.450;0;ADEJE;
0;PROVOCON, EL;BAR;RAMBLA GENERAL FRANCO, 143 L-B;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;
0;PUB 330;PUB;C/. SERRANO, 75;0;38006;0;0;0;SANTA CRUZ DE TENERIFE;
627;PUB ACHAMAN;BAR-CAFETERIA;C/ BRUSELAS, S/N - ENTRADA PLAYA FAÑABE;0;38670;0;0;0;ADEJE;
0;PUB NAI-PAI;BAR;VICTOR ZURITA, 10 PZA. (EDIF. POLSA, L-6);0;38200;0;0;0;LA LAGUNA;
0;PUB, EL;PUB;ERNESTO SARTI, 14 AVDA. (RESIDENCIAL OROVERDE PORTAL 3, L-4) TORVISCAS;0;38660;0;0;0;ADEJE;
0;PUB CHUPITOS;BAR;LA HONDURA, C.C. TENIR, L-6  LOS GIGANTES;0;38683;0;0;0;SANTIAGO DEL TEIDE;
36;PUB FAMILIAR DE LINDA, EL (LINDA'S FAMILY PUB);BAR;LAS PALMERAS, C.C., LOCAL15 - PLAYA DE L AS AMERICA;0;38650;0;0;0;ARONA;
35;PUCHINELA;BAR;C/ MAR EN CALMA, 30, L-2 ;0;38687;0;0;0;GUIA DE ISORA;
49;PUB SAGA;BAR-CAFETERIA;RAMBLA DE SANTA CRUZ (ANTIGUA GENERAL FRANCO), 17 L-BJ;0;38006;28.468.710.999.999.900;-16.260.718.479.999.900;0;SANTA CRUZ DE TENERIFE;
62;PUEBLO, EL;RESTAURANTE;C/ LA MATANZA, 1 ;0;38205;0;0;0;LA LAGUNA;
120;PUENTE DE RADAZUL;CAFETERIA;EL CANO  URB. RADAZUL ;0;38108;-330.858.116;-605.761.757;0;EL ROSARIO;
0;PUEBLO CHICO;BAR;CAMINO CRUZ  DE LOS MARTILLOS, 62 (PARQUE ATRACCIONES PUEBLO CHICO);0;38300;28.396.325;-16.537.959;0;LA OROTAVA;
78;PUENTE DE LA REINA;RESTAURANTE;CAMINO DEL MAR, 2 ;0;38390;28.434.116;-16.489.671;0;SANTA URSULA;
110;PUENTE DE RADAZUL;RESTAURANTE;EL CANO, S/N. (URB. RADAZUL) ;0;38108;-330.858.116;-605.761.757;0;EL ROSARIO;
0;PUENTE DE RADAZUL, EL;BAR;EL CANO URB. RADAZUL ;0;38108;18.026.599.884.033.200;-6.685.679.626.464.840;0;EL ROSARIO;
20;PUENTE, EL;BAR;LA PILA, 4;0;38410;0;0;0;LOS REALEJOS;
28;PUENTE, EL;RESTAURANTE;DE ABAJO, 35 ;0;38680;0;0;0;GUIA DE ISORA;
30;PUENTE, EL;BAR;GENERAL, 237 CTRA. ;0;38380;0;0;0;LA VICTORIA DE ACENTEJO;
25;PUENTE, EL;BAR;C/. GENERAL MOLA, 36;0;38000;2.865.214.005;-1.787.501.755;0;SANTA CRUZ DE TENERIFE;
0;PUENTE, EL;TASCA;ARRIBA, 44 ;0;38260;3.369.390.106.201.170;-1.174.035.415.649.410;0;LA LAGUNA;
90;PUEBLOCHICO;RESTAURANTE;CAMINO CRUZ DE LOS MARTILLOS, 62;0;38300;28.396.325;-16.537.959;0;LA OROTAVA;
0;PUENTE, EL;BAR;PUERTO DE LA MADERA, 38 ;0;38350;28.504.469;-1.641.733;0;TACORONTE;
92;PUENTE, EL ;RESTAURANTE;C/. GENERAL FRANCO, S/N. ;0;38000;0;0;0;LA MATANZA DE ACENTEJO;
0;PUENTE, EL;BAR;CTRA. GENERAL VALLE GUERRA ;0;38270;0;0;0;LA LAGUNA;
0;PUENTE, EL;TERRAZA DE VERANO;GENERALISIMO, S/N. AVDA. ;0;38530;0;0;0;CANDELARIA;
0;PUENTE, EL;BAR;EL PUENTE, 14  ;0;38200;36.740.745.544.433.500;-5.165.903.091.430.660;0;LA LAGUNA;
70;PUENTE, EL;RESTAURANTE;CTRA. GENERAL TEJINA-PUNTA DEL HIDALGO, 122;0;38260;0;0;0;LA LAGUNA;
16;PUENTE, EL;BAR;OBISPO PEREZ CACERES, 64;0;38500;0;0;0;GÜIMAR;
0;PUENTE, EL;BAR;EL PUENTE, 4 ;0;38200;36.740.745.544.433.500;-5.165.903.091.430.660;0;LA LAGUNA;
0;PUENTE, EL;BAR;EL PUENTE, 148 ;0;38205;36.740.745.544.433.500;-5.165.903.091.430.660;0;LA LAGUNA;
80;PUENTE, EL;RESTAURANTE;LA ZORRIBA, S/N. ;0;38440;0;0;0;LA GUANCHA;
0;PUENTE, LA;BAR;LA PUENTE ;0;38000;28.248.550.415.039.000;-16.399.179.458.618.100;0;LA OROTAVA;
40;PUENTE, EL;RESTAURANTE;CTRA. GENERAL TAGANANA, 10;0;38136;28.539.144;-1.621.997;0;SANTA CRUZ DE TENERIFE;
12;PUERTA DEL SOL;BAR;COLON, 14 AVDA. ;0;38500;0;0;0;GÜIMAR;
25;PUENTITO, EL;RESTAURANTE;PILON, 23 CTRA. (ATOGO) ;0;38611;281.011.514;-16.582.948.000.000.000;0;GRANADILLA DE ABONA;
16;PUERTO;BAR;AVDA. V CENTENARIO, 28 (EDIF. SANTIAGO BEACH, L-6) ;0;38683;0;0;0;SANTIAGO DEL TEIDE;
64;PUENTITO, EL;RESTAURANTE;GONZALEZ RIVAS, 2;0;38611;28.074.762;-16.566.252;227;GRANADILLA DE ABONA;
47;PUERTO COLON;SNACK;AVDA. DE COLON, C.C. PUERTO COLON, L-5A;0;38660;0;0;0;ADEJE;
0;PUERTO ALTO;BAR;GENERAL LAS ARENAS CTRA. (EDF. AMOS,L-1) ;0;38400;28.399.472;-16.549.934;0;PUERTO DE LA CRUZ;
0;PUERTO RICO;BAR;PUERTO RICO, 9 (BDA. BUENOS AIRES) ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;
0;PUERTO ESCONDIDO;BAR;EL HORNO, 61 ;0;38480;2.837.321.199;-16.854.230.290.000.000;0;BUENAVISTA DEL NORTE;
65;PUERTO, EL;RESTAURANTE;AVDA. DE ESPAÑA, S/N. (C.C. LA PINTA, L-8);0;38670;0;0;1;ADEJE;
40;PUERTO NUEVO;RESTAURANTE;VIRTUD, ESQ. ESQUIVEL, S/N ;0;38400;28.415.532.987.746.600;-16.547.717.314.889.200;0;PUERTO DE LA CRUZ;
20;PUERTO, EL;RESTAURANTE;AV. MARITIMA, L-7 (URB. PALOMA BEACH) ;0;38650;0;0;0;ARONA;
300;PUERTA VERDE, LA;PUB;AVDA. FRANCISCO LA ROCHE, 41;0;38001;28.474.019.770.000.000;-1.624.685.973;0;SANTA CRUZ DE TENERIFE;
42;PUERTO, EL;RESTAURANTE;FRANCISCO LA ROCHE, 49 AVDA. ;0;38001;2.847.757.503;-1.624.465.138;0;SANTA CRUZ DE TENERIFE;
10;PUESTA DEL SOL;RESTAURANTE;PUERTO MADERA, 40 ;0;38350;28.504.469;-1.641.733;0;TACORONTE;
30;PUESTA DE SOL;CAFETERIA;C.C. PUEBLO CANARIO LOC. 501 ;0;38660;39.977.298.736.572.200;-7.533.350.372.314.450;0;ADEJE;
42;PULPITO FRITO, EL;RESTAURANTE;IRIS, 22 BAJO;0;38108;0;0;416;SANTA CRUZ DE TENERIFE;
0;PULPITO, EL;BAR;SIMON BOLIVAR, 29 ;0;38000;3.369.390.106.201.170;-1.174.035.415.649.410;0;LA LAGUNA;
36;PULPO, EL;RESTAURANTE;GENERAL EL CRUCE CTRA. ;0;38530;0;0;0;CANDELARIA;
0;PUESTO Nº 24;KIOSCO;PLAZA DE ESPAÑA (ACERA INTERIOR);0;38001;28.466.930.389.404.200;-16.247.135.162.353.500;0;SANTA CRUZ DE TENERIFE;
38;PUESTA DE SOL;CAFETERIA;MARITIMA, 26 L-7A AVDA.;0;38687;0;0;0;GUIA DE ISORA;
50;PUMPIDO;BAR;AVDA.TENERIFE,1 ;0;38108;28.446.465.430.000.000;-16.296.034.460.000.000;0;LA LAGUNA;
0;PUM-POST;RESTAURANTE;C/ SAN AGUSTIN, 70;0;38410;2.838.840.001;-1.658.552.317;0;LOS REALEJOS;
0;PUNCH;BAR;CTRA. GENERAL DEL NORTE. EL CANTILLO,165 ;0;38000;0;0;0;TACORONTE;
60;PUNCHA, LA;TASCA;AVDA. SANTA CRUZ, 161;0;38611;0;0;0;GRANADILLA DE ABONA;
70;PUNTA ABONA;RESTAURANTE;CABILDO INSULAR, 3 AVDA.;0;38588;4.363.616.180.419.920;-1.133.007.583.618.160;4;ARICO;
0;PUNTA CANA;BAR;HERNAN CORTES, 38-2º DCHA. (LAS DELICIAS);0;38010;0;0;0;SANTA CRUZ DE TENERIFE;
0;PUNTA CANA;BAR;AVDA. LA HABANA, CC SAN TELMO, L-3B;0;38650;0;0;0;ARONA;
49;PUNTA BRAVA;RESTAURANTE;BENCOMO, 64 ;0;38400;2.840.919.415;-1.656.680.357;0;PUERTO DE LA CRUZ;
0;PUNTA CANA;PUB;AVDA. LA HABANA, C.C. SAN TELMO LOCAL 1/2B;0;38640;45.794.654.846.191.400;8.526.862.144.470.210;0;ARONA;
0;PUNTA DE ABONA;BAR;PUNTA DE ABONA ;0;38000;28.151.920.318.603.500;-16.431.190.490.722.600;0;ARICO;
0;PUNTA PRIETO;BAR;PUNTA PRIETO ;0;38000;0;0;0;GÜIMAR;
50;PUNTAL, EL;RESTAURANTE;SANTA CRUZ, 71 AVDA.;0;38500;0;0;0;GÜIMAR;
50;PUNTALLANA;BAR;JUAN XXIII, L-7 ;0;38010;0;0;0;SANTA CRUZ DE TENERIFE;
0;PUNTERO, EL;RESTAURANTE;C/. JESUS DE NAZARENO, 33;0;38003;0;0;0;SANTA CRUZ DE TENERIFE;
0;PUNTALLANA;BAR;TRASERA CERVECERA MAS ;0;38000;-9.003.705.024.719.230;-782.999.038.696.289;0;SANTA CRUZ DE TENERIFE;
0;PUNTA HIDALGO;BAR;HOMICIAN ;0;38000;2.852.291;-16.384.083;0;LA LAGUNA;
0;PUNTAL, EL;BAR;CALVO SOTELO, 24 AVDA.  ;0;38205;28.523.105.789.999.900;-1.633.865.108;0;LA LAGUNA;
97;PUNTO AZUL;CAFETERIA;AVDA. BRUSELAS, 14 (C.C. EL DUQUE, L-31) ;0;38670;39.977.298.736.572.200;-7.533.350.372.314.450;0;ADEJE;
50;PUNTILLA, LA;TASCA;AVDA. DAUTE ESQ. CTRA LA MONTAÑA;0;38480;0;0;0;BUENAVISTA DEL NORTE;
30;PUNTERO, EL;RESTAURANTE;SAN CLEMENTE, 13 ;0;38003;2.846.772.539;-1.625.422.227;0;SANTA CRUZ DE TENERIFE;
0;PUNTO AZUL;BAR;MENDEZ-BLOQUE 1, L-4 ;0;38686;0;0;0;GUIA DE ISORA;
26;PUNTO CRIOLLO;AREPERA;TIZON, 6 ;0;38202;0;0;0;LA LAGUNA;
0;PUNTERO, EL;BAR;CRUZ DE SAN ANTONIO ;0;38000;2.845.281.982.421.870;-1.628.904.914.855.950;0;GRANADILLA DE ABONA;
65;PUNTO BLANCO;CAFETERIA;SAN ANDRES, S/N. (ED. SAN PEDRO) LA CENT INELA;0;38430;0;0;0;ICOD DE LOS VINOS;
70;PUNTO DE ENCUENTRO;CAFETERIA;C/. CAÑADA BLANCA, 1 (EDIF. TIMANFAYA I, L-2);0;38632;0;0;0;ARONA;
60;PUNTO CRIOLLO;BAR;TIZON, 6 ;0;38000;28.490.130.900.000.000;-1.631.996.602;0;LA LAGUNA;
0;PUNTO DE ENCUENTRO;BAR;PADRE ANCHIETA, L-108 PLG.;0;38202;0;0;0;LA LAGUNA;
120;PUNTO DE ENCUENTRO;RESTAURANTE;C.C. PARQUE SANTIAGO 3 L-107A;0;38640;45.794.654.846.191.400;8.526.862.144.470.210;0;ARONA;
35;PUNTO DE ENCUENTRO;BAR;C/. SORONDONGO, 22 (EDIF. ISORA II, L-1);0;38680;28.207.970.097.049.700;-16.777.952.994.045.400;0;GUIA DE ISORA;
0;PUNTO DE ENCUENTRO;BAR;PLAZA GENERAL FRANCO Nº2 ;0;38390;0;0;0;SANTA URSULA;
12;PUNTO DE ENCUENTRO;BAR;AVDA, ARQUITECTO GOMEZ CUESTA (C.C. STARCO, L-421);0;38650;28.064.685;-16.727.484;0;ARONA;
0;PUNTO DE ENCUENTRO;BAR;PARQUE SANTIAGO III URB. ;0;38660;45.794.654.846.191.400;8.526.862.144.470.210;0;ARONA;
0;PUNTO FIJO;BAR;LA PLAZA ;0;38390;2.013.330.078.125;-10.241.699.981.689.400;0;SANTA URSULA;
64;PUNTO INCONTRO;RESTAURANTE;C/. LA GRACIOSA, 2 (EDIF. MARINEDA, L-9) ;0;38612;0;0;0;GRANADILLA DE ABONA;
30;PUNTO DE ENCUENTRO (TREFFPUNKT);CAFETERIA;LOS MOLINOS, 44 ;0;38670;27.877.011.000.000.000;-1.543.405.026;0;ADEJE;
34;PUNTO LIMITE;PIZZERIA;JOSE RODRIGUEZ AMADOR, 4;0;38260;3.369.390.106.201.170;-1.174.035.415.649.410;281;LA LAGUNA;
0;PUNTO Y COMA;BAR;GENERAL ICOD-BUENAVISTA, 25 CTRA. ;0;38450;0;0;0;GARACHICO;
16;PUNTO Y APARTE;BAR-CAFETERIA;C/ VILLANUEVA, 8 ESQU. C/ EL LOMO, 44;0;38400;0;0;0;PUERTO DE LA CRUZ;
3;PUNTO, EL;ZUMERIA;FRANCISCO LA ROCHE, 3 AVDA.;0;38001;28.469.738;-16.247.544;0;SANTA CRUZ DE TENERIFE;
0;PUNTO ZERO;BAR;ARENAS DE TROYA, L-28 C.C.;0;38632;39.977.298.736.572.200;-7.533.350.372.314.450;0;ADEJE;
0;PUNTO, EL;BAR;C/.CATEDRAL, 18 - EDF. GALAXIA;0;38200;284.843.865;-1.631.605.312;0;LA LAGUNA;
0;PUNTO ZERO;BAR;C.C. ALCAMPO BAJOS;0;38205;3.369.390.106.201.170;-1.174.035.415.649.410;0;LA LAGUNA;
50;PUNTO, EL;BAR;CAMINO LA VILLA, 43 ;0;38000;3.369.390.106.201.170;-1.174.035.415.649.410;0;LA LAGUNA;
70;PURITO, EL;RESTAURANTE;SALAZAR, 128 ;0;38000;0;0;0;LA VICTORIA DE ACENTEJO;
104;PUZOL;RESTAURANTE;CTRA. EL PUERTITO KM.2'8, 20 (ESTACION SERVICIO MOBIL PUZOL);0;38500;0;0;0;GÜIMAR;
0;PUZOL;BAR;CRTA. DEL PUERTO ;0;38000;0;0;0;GÜIMAR;
20;PUSSY CAT (BESO DE GATO);PUB;LAS FLORITAS, L-1/11 Y 1/12 EDIF. ;0;38660;0;0;0;ARONA;
88;PWs SPORTS (PWs DEPORTES);RESTAURANTE;VILLA TEIDE, L-36/37 C.C.  ;0;38660;0;0;0;ADEJE;
23;PYRAMID PIZZA (PIRAMIDE PIZZA);RESTAURANTE;GENERAL PUERTO SANTIAGO, 18/1 CTRA. ;0;38683;0;0;0;SANTIAGO DEL TEIDE;
0;PURA FRUTA;ZUMERIA;GENERAL PORLIER, 39 ;0;38004;28.467.067.479.999.900;-16.258.399.039.999.900;0;SANTA CRUZ DE TENERIFE;
350;QATAR;BAR;AVDA. ACEVIÑOS, S/N. (EDIF. MASARU, L-38) URB. LA PAZ ;0;38400;0;0;0;PUERTO DE LA CRUZ;
0;QATAR STUDIOS;PUB;PROLONG. AVDA.SUECIA, 3 (EDIF. ACUARIUM) ;0;38650;2.805.234.298;-16.717.684.420.000.000;0;ARONA;
100;QUATTROCENTO (CUATROCIENTOS);RESTAURANTE;ANTONIO DOMINGUEZ AVDA.  (EDIF. PORTOSIN, L-8/9/10);0;38650;28.056.509;-16.726.749;0;ARONA;
120;QUE FALTABA, EL;RESTAURANTE;LLANO LA ROSA, 29 ;0;38000;0;0;0;CANDELARIA;
38;QUE PACHO MAMITA;RESTAURANTE;C/. SIMUN, 95;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;
0;QUE PASA;BAR;AVDA. MARITIMA, S/N. (EDIF. MARINEDA, L-6A);0;38620;0;0;0;GRANADILLA DE ABONA;
0;QUE MAS DA;BAR;PZA. VICTOR ZURITA, 4 (EDIF. POLSA, PTA. 4 L-3) ;0;38200;0;0;0;LA LAGUNA;
121;QUE FALTABA, EL;RESTAURANTE;HORNO DE LA TEJA, 20 ;0;38380;2.843.221.174;-1.647.012.374;0;LA VICTORIA DE ACENTEJO;
0;QUEEN MARY;BAR;HOTEL AGUAMARINA, L-5 (EL GUINCHO);0;38639;0;0;0;SAN MIGUEL;
0;QUEIMADA;TASCA;C/. MEDITERRANEO, 1 (EDIF. PICA, L-8) ;0;38612;2.804.555.565;-16.536.725.160.000.000;0;GRANADILLA DE ABONA;
280;QUEMAHIERRO;RESTAURANTE;C-820 VARIANTE NORTE CTRA. ;0;38430;0;0;0;ICOD DE LOS VINOS;
40;QUERENCIA DE DOMINGO, LA;BAR;MARRUECOS, 2;0;38686;28.202.727.980.000.000;-1.683.038.755;0;GUIA DE ISORA;
0;QUICO;BAR;SARGENTOS PROVISIONALES, 39 ;0;38010;0;0;0;SANTA CRUZ DE TENERIFE;
0;QUEVEDO;BAR;QUEVEDO, 1 (EDIF. GRAN VIA);0;38005;28.379.834;-1.664.211;0;SANTA CRUZ DE TENERIFE;
52;QUEVEDOS, LOS;RESTAURANTE;C/ LAS MARCELAS, 2;0;38420;0;0;0;SAN JUAN DE LA RAMBLA;
0;QUICO, CASA;BAR;MARQUES DE CELADA, 52 ;0;38000;2.849.066.019;-1.632.299.889;0;LA LAGUNA;
0;QUIKO;BAR;LA MARINA, 29 ;0;38000;0;0;0;SANTIAGO DEL TEIDE;
60;QUILTY'S HIDEAWAY (EL ESCONDITE DE QUILTY);RESTAURANTE;ESMERALDA, L-20 C.C. ;0;38678;0;0;0;ADEJE;
400;QUINTA PARK, LA;RESTAURANTE;LA QUINTA PARK, 4 URB. ;0;38000;0;0;0;SANTA URSULA;
40;QUINTA CRESPO;RESTAURANTE;NUEVA-SAN JUAN, 161 CTRA.  ;0;38350;0;0;0;TACORONTE;
0;QUINTA ROJA, LA;HOTEL RURAL;GLORIETA SAN FRANCISCO, S/N. ;0;38450;0;0;0;GARACHICO;
64;QUINTA, LA;RESTAURANTE;MANUEL RAVELO, 2 (C.C. PLAYA DE LA ARENA, L-18);0;38683;28.230.927.799.999.900;-1.684.006.262;11;SANTIAGO DEL TEIDE;
0;QUINTA PARK, LA;BAR;URB. LA QUINTA, 4 ;0;38000;28.434.082;-16.494.708;0;SANTA URSULA;
12;QUINTA, LA;BAR;LA QUINTA URB.  ;0;38620;0;0;0;SAN MIGUEL;
96;QUINTA, LA;RESTAURANTE;LA QUINTA URB. ;0;38390;28.434.082;-16.494.708;0;SANTA URSULA;
0;QUINTANA;BAR;EL ROSARIO, 17 CTRA. ;0;38000;28.515.559;-16.390.845;0;LA LAGUNA;
160;QUINTERO;RESTAURANTE;SANTA CRUZ, 171 AVDA. ;0;38611;0;0;0;GRANADILLA DE ABONA;
0;QUINTERO;BAR;GUANCHE, 48 ;0;38390;0;0;0;SANTA URSULA;
0;QUINTERCON, S.L.;BAR-CAFETERIA;CTRA. GENERAL DEL NORTE, ESQ. SANTA ANA S/N;0;38330;0;0;0;LA LAGUNA;
0;QUIKO;BAR;JUAN XXIII. L-20 BDA. ;0;38010;28.382.825.579.999.900;-16.592.747.240.000.000;0;SANTA CRUZ DE TENERIFE;
20;QUINTERO;BAR;GENERAL SANJURJO ;0;38350;0;0;0;TACORONTE;
0;QUINTERO;BAR;SANTA CLARA, BLQ. 4, L-21 ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;
23;QUINTO JINETE, EL;BAR;LAS DEHESAS, 62 ;0;38400;0;0;0;PUERTO DE LA CRUZ;
0;QUINQUE, EL;BAR;GENERAL, 42-2 CTRA. (LA POLVORA) ;0;38380;0;0;0;LA VICTORIA DE ACENTEJO;
12;QUINTERO;BAR;FERNANDEZ NAVARRO, 1 ;0;38003;2.846.291.006;-1.625.301.987;0;SANTA CRUZ DE TENERIFE;
0;QUINTERO;BAR;B, 25 ;0;38000;28.052.587;-16.658.033;0;SANTA CRUZ DE TENERIFE;
0;QUIOSCO LAS MANZANILLAS;BAR;PLAZA LAS MANZANILLAS, S/N ;0;38000;0;0;0;LOS SILOS;
0;QUINTERO;BAR;CAMINO VALLADO, 2. TRANSV. DERECHA ;0;38000;2.848.605.618;-1.632.500.902;0;LA LAGUNA;
73;QUINTUMA;CAFETERIA;CTRA. GENERAL SANTA CRUZ-LAGUNA, 65 (VISTABELLA);0;38320;28.466.825;-1.628.149;0;LA LAGUNA;
25;QUIOSCO PLAYA TORVISCAS;BAR;CENTRO COSTA TORVISCAS ;0;38679;39.977.298.736.572.200;-7.533.350.372.314.450;0;ADEJE;
0;QUIOSCO T5;KIOSCO;PLAYA DE LAS TERESITAS ;0;38000;28.460.369.110.107.400;-1.626.449.966.430.660;0;SANTA CRUZ DE TENERIFE;
0;QUITAPENAS;CIBER CAFE;PLAYA DEL MORO URB. ;0;38000;18.026.599.884.033.200;-6.685.679.626.464.840;0;EL ROSARIO;
0;QUIXOTE;RESTAURANTE;VILLAMAR APTOS. ;0;38660;0;0;0;ADEJE;
0;QUIOSCO PLAZA SAN JOSE;KIOSCO;DOMINGO REYES AFONSO, S/N. PZA.;0;38420;0;0;0;SAN JUAN DE LA RAMBLA;
18;QUINTUMA II;CAFETERIA;GENERAL S/C-LAGUNA, 375 CTRA. ;0;38320;28.466.825;-1.628.149;0;LA LAGUNA;
20;QUO VADIS;RESTAURANTE;C/ ACCESO VERA DE ERQUES, 32;NULL;NULL;0;0;0;GUIA DE ISORA;
60;RABBIT (CONEJO);CAFETERIA;AVDA. EUGENIO DOMINGUEZ, S/N. (C.C. PUEBLO CANARIO, L-452);0;38660;28.074.451;-16.731.728;0;ADEJE;
0;R2;BAR;ARQUITECTO GOMEZ CUESTA , G9 (URB. EL PARADERO, L-2);0;38660;28.064.685;-16.727.484;0;ARONA;
0;R1 DE ABRIL;BAR;NUÑEZ DE BALBOA, 13 ;0;38000;28.241.497;-1.640.362;0;SANTA CRUZ DE TENERIFE;
0;RACIMO DE UVAS;BAR;PENETRACION AVDA. EDF. LOS CRISTIANOS,3 ;0;38000;45.794.654.846.191.400;8.526.862.144.470.210;0;ARONA;
54;RACKETT´S;BAR;C.C. MALIBU PARK, L-20 (SAN EUGENIO) ;0;38000;0;0;0;ADEJE;
0;RACING;BAR;CUESTA DE LA VILLA, 127 ;0;38390;0;0;0;SANTA URSULA;
0;RAFA;BAR;C.C. APOLO - LOCAL-11 ;0;38000;45.794.654.846.191.400;8.526.862.144.470.210;0;ARONA;
0;RAFAEL GIL GONZALEZ;BAR;LAS CABEZADAS (GRANO DE ORO) ;0;38000;28.5;-16.266.700.744.628.900;0;EL ROSARIO;
0;RAFAEL GIL;BAR;EL RAVELO ;0;38000;2.845.789.909.362.790;-16.418.760.299.682.600;0;EL SAUZAL;
0;RAFFLES;BAR;C.C. CHAPARRAL FASE I ;0;38631;45.794.654.846.191.400;8.526.862.144.470.210;0;ARONA;
40;RAFFLES STEAK HOUSE;RESTAURANTE;LAGUNA PARK L-16.17 (SAN EUGENIO) ;0;38660;0;0;0;ADEJE;
80;RAICES, LAS;RESTAURANTE;GENERAL LAS CAÑADAS KM. 10 CTRA. ;0;38290;0;0;0;EL ROSARIO;
0;RAH RAH'S (FALDA ANIMADORAS);RESTAURANTE;C/. HMNO. PEDRO DE BETHENCOURT, 2 (C.C. APOLO, L-45);0;38650;45.794.654.846.191.400;8.526.862.144.470.210;0;ARONA;
0;RAG'S, DISCO PUB;BAR;CC. STARCA, 130 ;0;38000;0;0;0;ARONA;
35;RAJITA;BAR;SAN SEBASTIAN, 5 ;0;38200;3.369.390.106.201.170;-1.174.035.415.649.410;0;LA LAGUNA;
30;RALLY II;BAR;GENERAL, 41 CTRA. (LA POLVORA) ;0;38380;0;0;0;LA VICTORIA DE ACENTEJO;
108;RAJISSIMO;CAFETERIA;PLAZA DEL DUQUE, L-B48 C.C.;0;38660;0;0;0;ADEJE;
20;RAICES;RESTAURANTE;C/. CASTELLON DE LA PLANA, 20 ;0;38005;2.846.078.916;-1.625.589.544;0;SANTA CRUZ DE TENERIFE;
24;RALLY CAR;BAR;GENERAL LA CRUZ SANTA, 6 CTRA. ;0;38410;0;0;0;LOS REALEJOS;
46;RALLY´S;RESTAURANTE;LA POSTURA (EDIF. VERA I) ;0;38000;0;0;0;ADEJE;
30;RALY, EL;BAR;APTOS. CHAYOFITA (COSTA DE SILENCIO) ;0;38650;28.056.833;-16.716.493;0;ARONA;
0;RALLYE I;BAR;GENERAL, 89 CTRA.;0;38370;0;0;0;LA MATANZA DE ACENTEJO;
93;RAMAL, EL;CAFETERIA;EL RAMAL, 6;0;38260;3.369.390.106.201.170;-1.174.035.415.649.410;0;LA LAGUNA;
56;RAMBLA;RESTAURANTE;GENERAL FRANCO, 4 ;0;38000;0;0;0;ADEJE;
66;RAMAL, EL;RESTAURANTE;GENERAL EL RAMAL, 2 CTRA. ;0;38300;0;0;0;LA OROTAVA;
35;RAMBLA, LA;RESTAURANTE;C/. GRANDE, 7;0;38670;0;0;0;ADEJE;
24;RAMON;BAR;C/.BESQUEJE, S/N. (URB. EL CARDONAL BLOQUE 49);0;38108;0;0;0;LA LAGUNA;
28;RAMO, EL;RESTAURANTE;EL GUAYERO, L-9 EDIF.  ;0;38640;45.794.654.846.191.400;8.526.862.144.470.210;0;ARONA;
20;RAMON;BAR;CAMINO LA CUESTA, 20 ;0;38355;0;0;0;TACORONTE;
0;RAMON FERNANDEZ;BAR;NUEVA,  8 CTRA. ;0;38000;0;0;0;TACORONTE;
30;RAMON;TABERNA;RAMBLA GENERAL FRANCO, 56 ;0;38003;28.095.753.429.999.900;-1.662.112.006;0;SANTA CRUZ DE TENERIFE;
0;RAMON Y CAJAL;BAR;C/. RAMON Y CAJAL, 70 ;0;38006;0;0;0;SANTA CRUZ DE TENERIFE;
0;RAMON FUMERO;BAR;MARINA PRIMAVERA, 7 C.C. ;0;38660;39.977.298.736.572.200;-7.533.350.372.314.450;0;ADEJE;
0;RAMONA;BAR;FINCA RAMOS ;0;38000;28.539.199.829.101.500;-16.202.999.114.990.200;0;SANTA CRUZ DE TENERIFE;
